review_id,conversation_id,split,scenario,message_id,span_id,cue_id,cue_present,evidence_text,evidence_start,evidence_end,evidence_supports_cue,false_positive_reason,false_negative_reason,unsafe_wording_flag,low_signal_flag,reviewer_confidence,reviewer,reviewed_at,notes
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0060,synthetic_whatsapp_hard_negative_00786,hard_negative,directness_without_pressure,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,reassurance,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,repair_opportunity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0061,synthetic_whatsapp_hard_negative_00800,hard_negative,specificity_without_drop,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,reassurance,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,repair_opportunity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0062,synthetic_whatsapp_hard_negative_00937,hard_negative,boundary_without_conflict,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,reassurance,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,repair_opportunity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0063,synthetic_whatsapp_hard_negative_00955,hard_negative,conflict_without_diagnosis,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,reassurance,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,repair_opportunity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0064,synthetic_whatsapp_hard_negative_00974,hard_negative,topic_bridge_not_evasion,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,reassurance,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,repair_opportunity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,specificity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,specificity_drop,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,topic_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,unclear_ask,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,urgency,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0065,synthetic_whatsapp_hard_negative_00986,hard_negative,softener_without_weakness,,,unsupported_claim_shift,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,alignment,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,ambiguity,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,answer_evasion_pattern,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,boundary_pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,cognitive_load,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,conflict,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,contradiction_against_prior_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,directness,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,escalation_risk,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,hedging,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,overloaded_message,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
human_review_v2_0066,synthetic_whatsapp_heldout_00068,heldout,heldout_boundary_pressure,,,pressure,,,,,,,,false,,,,,"Observable wording only. Do not label hidden intent, cheating, attraction, diagnosis, true emotion, attachment style, or neurotype."
